query_id,query_term,uid,pmcid,pmid,doi,year,pubdate,title,journal_abbrev,journal_full,first_author,pmclivedate,pmc_url,ncbi_pmc_url,pdf_url,ncbi_total_count
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",4451115,PMC4451115,23757422,10.1136/jnnp-2013-305218,2013,2013 Jun 11,Clinical relevance of positive voltage-gated potassium channel (VGKC)-complex antibodies: experience from a tertiary referral centre,J Neurol Neurosurg Psychiatry,"Journal of Neurology, Neurosurgery, and Psychiatry",Paterson RW,2015/06/05,https://pmc.ncbi.nlm.nih.gov/articles/PMC4451115/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4451115/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4451115/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3689166,PMC3689166,23758953,10.1186/2045-8118-10-22,2013,2013 Jun 10,Influence of comorbidities in idiopathic normal pressure hydrocephalus — research and clinical care. A report of the ISHCSF task force on comorbidities in INPH,Fluids Barriers CNS,Fluids and Barriers of the CNS,Malm J,2013/06/22,https://pmc.ncbi.nlm.nih.gov/articles/PMC3689166/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3689166/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3689166/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3821044,PMC3821044,23742823,10.1017/S1041610213000781,2013,2013 Jun 7,Speech and orofacial apraxias in Alzheimer's disease,Int Psychogeriatr,International Psychogeriatrics / Ipa,Cera ML,2013/11/09,https://pmc.ncbi.nlm.nih.gov/articles/PMC3821044/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3821044/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3821044/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3664389,PMC3664389,23616620,10.1136/practneurol-2013-000557,2013,2013 Jun,Mimics and chameleons in motor neurone disease,Pract Neurol,Practical Neurology,Turner MR,2013/05/31,https://pmc.ncbi.nlm.nih.gov/articles/PMC3664389/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3664389/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3664389/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3679988,PMC3679988,23724961,10.1186/1743-422X-10-172,2013,2013 May 31,Viruses and neurodegeneration,Virol J,Virology Journal,Zhou L,2013/06/13,https://pmc.ncbi.nlm.nih.gov/articles/PMC3679988/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3679988/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3679988/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3674021,PMC3674021,23761983,10.2147/NSS.S34842,2013,2013 May 31,Sleep disturbance in mental health problems and neurodegenerative disease,Nat Sci Sleep,Nature and Science of Sleep,Anderson KN,2013/06/12,https://pmc.ncbi.nlm.nih.gov/articles/PMC3674021/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3674021/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3674021/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",4027647,PMC4027647,24868417,10.14802/jmd.13001,2013,2013 May 30,New Perspective on Parkinsonism in Frontotemporal Lobar Degeneration,J Mov Disord,Journal of Movement Disorders,Park HK,2014/05/27,https://pmc.ncbi.nlm.nih.gov/articles/PMC4027647/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4027647/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4027647/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3662898,PMC3662898,23745112,10.3389/fnhum.2013.00222,2013,2013 May 24,Absence of chronic traumatic encephalopathy in retired football players with multiple concussions and neurological symptomatology,Front Hum Neurosci,Frontiers in Human Neuroscience,Hazrati LN,2013/06/06,https://pmc.ncbi.nlm.nih.gov/articles/PMC3662898/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3662898/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3662898/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3676992,PMC3676992,23762721,10.1155/2013/486064,2013,2013 May 23,A Novel Study of Comorbidity between Schizoaffective Disorder and Geschwind Syndrome,Case Rep Psychiatry,Case Reports in Psychiatry,O'Connell K,2013/06/12,https://pmc.ncbi.nlm.nih.gov/articles/PMC3676992/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3676992/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3676992/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3709276,PMC3709276,23698357,10.3390/toxins5051010,2013,2013 May 21,"Sialorrhea: Anatomy, Pathophysiology and Treatment with Emphasis on the Role of Botulinum Toxins",Toxins (Basel),Toxins,Lakraj AA,2013/07/12,https://pmc.ncbi.nlm.nih.gov/articles/PMC3709276/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3709276/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3709276/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3682761,PMC3682761,23788081,10.1371/currents.md.37f840ca67f5e722945ecf755f40487e,2013,2013 May 21,Undiagnosed Genetic Muscle Disease in the North of England: an in Depth Phenotype Analysis,PLoS Curr,PLoS Currents,Harris E,2013/06/19,https://pmc.ncbi.nlm.nih.gov/articles/PMC3682761/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3682761/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3682761/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3837681,PMC3837681,23678852,10.3109/21678421.2013.794843,2013,2013 May 15,Myelin imaging in amyotrophic and primary lateral sclerosis,Amyotroph Lateral Scler Frontotemporal Degener,Amyotrophic Lateral Sclerosis & Frontotemporal Degeneration,Kolind S,2013/11/22,https://pmc.ncbi.nlm.nih.gov/articles/PMC3837681/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3837681/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3837681/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3666389,PMC3666389,23762719,10.1155/2013/124719,2013,2013 May 12,Efficacy of Electroconvulsive Therapy for Comorbid Frontotemporal Dementia with Bipolar Disorder,Case Rep Psychiatry,Case Reports in Psychiatry,Paul S,2013/06/12,https://pmc.ncbi.nlm.nih.gov/articles/PMC3666389/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3666389/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3666389/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3767453,PMC3767453,24027631,10.1186/2051-5960-1-9,2013,2013 May 9,Topography of FUS pathology distinguishes late-onset BIBD from aFTLD-U,Acta Neuropathol Commun,Acta Neuropathologica Communications,Lee EB,2013/09/09,https://pmc.ncbi.nlm.nih.gov/articles/PMC3767453/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3767453/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3767453/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3665220,PMC3665220,23762677,10.1155/2013/250865,2013,2013 May 9,Zolpidem in Progressive Supranuclear Palsy,Case Rep Neurol Med,Case Reports in Neurological Medicine,Dash SK,2013/06/12,https://pmc.ncbi.nlm.nih.gov/articles/PMC3665220/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3665220/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3665220/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3739929,PMC3739929,23653422,10.1002/mds.25486,2013,2013 May 7,Parkin Disease and the Lewy Body Conundrum,Mov Disord,Movement Disorders,Doherty KM,2013/08/13,https://pmc.ncbi.nlm.nih.gov/articles/PMC3739929/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3739929/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3739929/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3629860,PMC3629860,23610741,10.7916/D8RX9BS1,2013,2013 May 3,Middle Ear Myoclonus: Two Informative Cases and a Systematic Discussion of Myogenic Tinnitus,Tremor Other Hyperkinet Mov (N Y),Tremor and Other Hyperkinetic Movements,Ellenstein A,2013/04/22,https://pmc.ncbi.nlm.nih.gov/articles/PMC3629860/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3629860/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3629860/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3648472,PMC3648472,23618339,10.1186/1755-7682-6-16,2013,2013 Apr 24,Aetiology of auditory dysfunction in amusia: a systematic review,Int Arch Med,International Archives of Medicine,Casey DA,2013/05/09,https://pmc.ncbi.nlm.nih.gov/articles/PMC3648472/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3648472/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3648472/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3910083,PMC3910083,24501694,10.4172/2167-1044.S9-001,2013,2013 Apr 18,Suicidal Behavior and Neurological Illnesses,J Depress Anxiety,Journal of depression & anxiety,Coughlin SS,2014/02/03,https://pmc.ncbi.nlm.nih.gov/articles/PMC3910083/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3910083/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3910083/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3629864,PMC3629864,23610745,10.7916/D8VD6X5M,2013,2013 Apr 18,Levodopa Responsiveness in Adult-onset Lower Limb Dystonia is Associated with the Development of Parkinson’s Disease,Tremor Other Hyperkinet Mov (N Y),Tremor and Other Hyperkinetic Movements,Chang FC,2013/04/22,https://pmc.ncbi.nlm.nih.gov/articles/PMC3629864/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3629864/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3629864/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3629185,PMC3629185,23613784,10.1371/journal.pone.0061066,2013,2013 Apr 17,Diagnostic Accuracy of Apparent Diffusion Coefficient and 123I-Metaiodobenzylguanidine for Differentiation of Multiple System Atrophy and Parkinson’s Disease,PLoS One,PLoS ONE,Umemura A,2013/04/23,https://pmc.ncbi.nlm.nih.gov/articles/PMC3629185/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3629185/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3629185/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3625184,PMC3625184,23593294,10.1371/journal.pone.0060718,2013,2013 Apr 12,"Mitotic Spindle Defects and Chromosome Mis-Segregation Induced by LDL/Cholesterol—Implications for Niemann-Pick C1, Alzheimer’s Disease, and Atherosclerosis",PLoS One,PLoS ONE,Granic A,2013/04/16,https://pmc.ncbi.nlm.nih.gov/articles/PMC3625184/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3625184/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3625184/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3625161,PMC3625161,23593396,10.1371/journal.pone.0061074,2013,2013 Apr 12,A Patient with Posterior Cortical Atrophy Possesses a Novel Mutation in the Presenilin 1 Gene,PLoS One,PLoS ONE,Sitek EJ,2013/04/16,https://pmc.ncbi.nlm.nih.gov/articles/PMC3625161/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3625161/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3625161/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3622231,PMC3622231,23596414,10.3389/fnagi.2013.00017,2013,2013 Apr 10,Pathology and pathogenesis of vascular cognitive impairment—a critical update,Front Aging Neurosci,Frontiers in Aging Neuroscience,Jellinger KA,2013/04/17,https://pmc.ncbi.nlm.nih.gov/articles/PMC3622231/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3622231/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3622231/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",3777773,PMC3777773,24179802,10.1016/j.nicl.2013.03.014,2013,2013 Apr 6,Amyloid PET in clinical practice: Its place in the multidimensional space of Alzheimer's disease,Neuroimage Clin,NeuroImage : Clinical,Vandenberghe R,2013/10/31,https://pmc.ncbi.nlm.nih.gov/articles/PMC3777773/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3777773/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3777773/pdf/,5356
